"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","Cer_AP","[M+FA-H]-","[M-H]-","[FA+NC(C)CO-H]-","[FA+O-H]-","[FA-CO-3H]-","[Sph-NC(CO)CO-H]-","RT_min","RT_max","Comment","RT at Max Intensity","Cer_AP","[M+FA-H]-","[M-H]-","[FA+NC(C)CO-H]-","[FA+O-H]-","[FA-CO-3H]-","[Sph-NC(CO)CO-H]-","RT_min","RT_max","Comment","Number of Scans","Cer_AP","[M+FA-H]-","[M-H]-","[FA+NC(C)CO-H]-","[FA+O-H]-","[FA-CO-3H]-","[Sph-NC(CO)CO-H]-","RT_min","RT_max","Comment","Max Intensity","Cer_AP","[M+FA-H]-","[M-H]-","[FA+NC(C)CO-H]-","[FA+O-H]-","[FA-CO-3H]-","[Sph-NC(CO)CO-H]-","RT_min","RT_max","Comment","Average m/z","Cer_AP","[M+FA-H]-","[M-H]-","[FA+NC(C)CO-H]-","[FA+O-H]-","[FA-CO-3H]-","[Sph-NC(CO)CO-H]-","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","Cer_AP","[M+FA-H]-","[M-H]-","[FA+NC(C)CO-H]-","[FA+O-H]-","[FA-CO-3H]-","[Sph-NC(CO)CO-H]-","RT_min","RT_max","Comment"
"","Cer_AP(t16:1/27:2)+HCO2",0,0,0,0,0,0,"10.5703878787879","10.8703878787879","306","","Cer_AP(t16:1/27:2)+HCO2",0,0,0,0,0,0,"10.5703878787879","10.8703878787879","306","","Cer_AP(t16:1/27:2)+HCO2",0,0,0,0,0,0,"10.5703878787879","10.8703878787879","306","","Cer_AP(t16:1/27:2)+HCO2",0,0,0,0,0,0,"10.5703878787879","10.8703878787879","306","","Cer_AP(t16:1/27:2)+HCO2",0,0,0,0,0,0,"10.5703878787879","10.8703878787879","306","","Cer_AP(t16:1/27:2)+HCO2","736.60965","690.60415","476.41045","421.36925","375.36385","195.17485","10.5703878787879","10.8703878787879","306"
"","Cer_AP(t16:1/27:3)+HCO2",0,0,0,0,0,0,"10.2551090909091","10.5551090909091","171","","Cer_AP(t16:1/27:3)+HCO2",0,0,0,0,0,0,"10.2551090909091","10.5551090909091","171","","Cer_AP(t16:1/27:3)+HCO2",0,0,0,0,0,0,"10.2551090909091","10.5551090909091","171","","Cer_AP(t16:1/27:3)+HCO2",0,0,0,0,0,0,"10.2551090909091","10.5551090909091","171","","Cer_AP(t16:1/27:3)+HCO2",0,0,0,0,0,0,"10.2551090909091","10.5551090909091","171","","Cer_AP(t16:1/27:3)+HCO2","734.59405","688.58855","474.39475","419.35365","373.34815","195.17485","10.2551090909091","10.5551090909091","171"
"","Cer_AP(t16:1/27:3)+HCO2",0,0,0,0,0,0,"10.0804848484848","10.3804848484848","4126","","Cer_AP(t16:1/27:3)+HCO2",0,0,0,0,0,0,"10.0804848484848","10.3804848484848","4126","","Cer_AP(t16:1/27:3)+HCO2",0,0,0,0,0,0,"10.0804848484848","10.3804848484848","4126","","Cer_AP(t16:1/27:3)+HCO2",0,0,0,0,0,0,"10.0804848484848","10.3804848484848","4126","","Cer_AP(t16:1/27:3)+HCO2",0,0,0,0,0,0,"10.0804848484848","10.3804848484848","4126","","Cer_AP(t16:1/27:3)+HCO2","734.59405","688.58855","474.39475","419.35365","373.34815","195.17485","10.0804848484848","10.3804848484848","4126"
"","Cer_AP(t16:1/27:4)+HCO2",0,0,0,0,0,0,"9.36986666666667","9.66986666666667","466","","Cer_AP(t16:1/27:4)+HCO2",0,0,0,0,0,0,"9.36986666666667","9.66986666666667","466","","Cer_AP(t16:1/27:4)+HCO2",0,0,0,0,0,0,"9.36986666666667","9.66986666666667","466","","Cer_AP(t16:1/27:4)+HCO2",0,0,0,0,0,0,"9.36986666666667","9.66986666666667","466","","Cer_AP(t16:1/27:4)+HCO2",0,0,0,0,0,0,"9.36986666666667","9.66986666666667","466","","Cer_AP(t16:1/27:4)+HCO2","732.57835","686.57285","472.37905","417.33795","371.33245","195.17485","9.36986666666667","9.66986666666667","466"
"","Cer_AP(t16:1/27:4)+HCO2",0,0,0,0,0,0,"9.21552272727273","9.51552272727273","752","","Cer_AP(t16:1/27:4)+HCO2",0,0,0,0,0,0,"9.21552272727273","9.51552272727273","752","","Cer_AP(t16:1/27:4)+HCO2",0,0,0,0,0,0,"9.21552272727273","9.51552272727273","752","","Cer_AP(t16:1/27:4)+HCO2",0,0,0,0,0,0,"9.21552272727273","9.51552272727273","752","","Cer_AP(t16:1/27:4)+HCO2",0,0,0,0,0,0,"9.21552272727273","9.51552272727273","752","","Cer_AP(t16:1/27:4)+HCO2","732.57835","686.57285","472.37905","417.33795","371.33245","195.17485","9.21552272727273","9.51552272727273","752"
"","Cer_AP(t16:1/28:2)+HCO2",0,0,0,0,0,0,"11.0025560606061","11.3025560606061","394","","Cer_AP(t16:1/28:2)+HCO2",0,0,0,0,0,0,"11.0025560606061","11.3025560606061","394","","Cer_AP(t16:1/28:2)+HCO2",0,0,0,0,0,0,"11.0025560606061","11.3025560606061","394","","Cer_AP(t16:1/28:2)+HCO2",0,0,0,0,0,0,"11.0025560606061","11.3025560606061","394","","Cer_AP(t16:1/28:2)+HCO2",0,0,0,0,0,0,"11.0025560606061","11.3025560606061","394","","Cer_AP(t16:1/28:2)+HCO2","750.62535","704.61985","490.42605","435.38495","389.37945","195.17485","11.0025560606061","11.3025560606061","394"
"","Cer_AP(t16:1/28:3)+HCO2",0,0,0,0,0,0,"10.6981590909091","10.9981590909091","136","","Cer_AP(t16:1/28:3)+HCO2",0,0,0,0,0,0,"10.6981590909091","10.9981590909091","136","","Cer_AP(t16:1/28:3)+HCO2",0,0,0,0,0,0,"10.6981590909091","10.9981590909091","136","","Cer_AP(t16:1/28:3)+HCO2",0,0,0,0,0,0,"10.6981590909091","10.9981590909091","136","","Cer_AP(t16:1/28:3)+HCO2",0,0,0,0,0,0,"10.6981590909091","10.9981590909091","136","","Cer_AP(t16:1/28:3)+HCO2","748.60965","702.60415","488.41045","433.36925","387.36385","195.17485","10.6981590909091","10.9981590909091","136"
"","Cer_AP(t16:1/28:3)+HCO2",0,0,0,0,0,0,"10.5236848484849","10.8236848484849","675","","Cer_AP(t16:1/28:3)+HCO2",0,0,0,0,0,0,"10.5236848484849","10.8236848484849","675","","Cer_AP(t16:1/28:3)+HCO2",0,0,0,0,0,0,"10.5236848484849","10.8236848484849","675","","Cer_AP(t16:1/28:3)+HCO2",0,0,0,0,0,0,"10.5236848484849","10.8236848484849","675","","Cer_AP(t16:1/28:3)+HCO2",0,0,0,0,0,0,"10.5236848484849","10.8236848484849","675","","Cer_AP(t16:1/28:3)+HCO2","748.60965","702.60415","488.41045","433.36925","387.36385","195.17485","10.5236848484849","10.8236848484849","675"
"","Cer_AP(t16:1/28:4)+HCO2",0,0,0,0,0,0,"9.8612878787879","10.1612878787879","804","","Cer_AP(t16:1/28:4)+HCO2",0,0,0,0,0,0,"9.8612878787879","10.1612878787879","804","","Cer_AP(t16:1/28:4)+HCO2",0,0,0,0,0,0,"9.8612878787879","10.1612878787879","804","","Cer_AP(t16:1/28:4)+HCO2",0,0,0,0,0,0,"9.8612878787879","10.1612878787879","804","","Cer_AP(t16:1/28:4)+HCO2",0,0,0,0,0,0,"9.8612878787879","10.1612878787879","804","","Cer_AP(t16:1/28:4)+HCO2","746.59405","700.58855","486.39475","431.35365","385.34815","195.17485","9.8612878787879","10.1612878787879","804"
"","Cer_AP(t16:1/28:4)+HCO2",0,0,0,0,0,0,"9.71900606060606","10.0190060606061","2981","","Cer_AP(t16:1/28:4)+HCO2",0,0,0,0,0,0,"9.71900606060606","10.0190060606061","2981","","Cer_AP(t16:1/28:4)+HCO2",0,0,0,0,0,0,"9.71900606060606","10.0190060606061","2981","","Cer_AP(t16:1/28:4)+HCO2",0,0,0,0,0,0,"9.71900606060606","10.0190060606061","2981","","Cer_AP(t16:1/28:4)+HCO2",0,0,0,0,0,0,"9.71900606060606","10.0190060606061","2981","","Cer_AP(t16:1/28:4)+HCO2","746.59405","700.58855","486.39475","431.35365","385.34815","195.17485","9.71900606060606","10.0190060606061","2981"
"","Cer_AP(t16:1/29:2)+HCO2",0,0,0,0,0,0,"11.4196181818182","11.7196181818182","210","","Cer_AP(t16:1/29:2)+HCO2",0,0,0,0,0,0,"11.4196181818182","11.7196181818182","210","","Cer_AP(t16:1/29:2)+HCO2",0,0,0,0,0,0,"11.4196181818182","11.7196181818182","210","","Cer_AP(t16:1/29:2)+HCO2",0,0,0,0,0,0,"11.4196181818182","11.7196181818182","210","","Cer_AP(t16:1/29:2)+HCO2",0,0,0,0,0,0,"11.4196181818182","11.7196181818182","210","","Cer_AP(t16:1/29:2)+HCO2","764.64095","718.63545","504.44165","449.40055","403.39505","195.17485","11.4196181818182","11.7196181818182","210"
"","Cer_AP(t16:1/29:3)+HCO2",0,0,0,0,0,0,"11.1295590909091","11.4295590909091","66","","Cer_AP(t16:1/29:3)+HCO2",0,0,0,0,0,0,"11.1295590909091","11.4295590909091","66","","Cer_AP(t16:1/29:3)+HCO2",0,0,0,0,0,0,"11.1295590909091","11.4295590909091","66","","Cer_AP(t16:1/29:3)+HCO2",0,0,0,0,0,0,"11.1295590909091","11.4295590909091","66","","Cer_AP(t16:1/29:3)+HCO2",0,0,0,0,0,0,"11.1295590909091","11.4295590909091","66","","Cer_AP(t16:1/29:3)+HCO2","762.62535","716.61985","502.42605","447.38495","401.37945","195.17485","11.1295590909091","11.4295590909091","66"
"","Cer_AP(t16:1/29:3)+HCO2",0,0,0,0,0,0,"10.5101439393939","10.8101439393939","492","","Cer_AP(t16:1/29:3)+HCO2",0,0,0,0,0,0,"10.5101439393939","10.8101439393939","492","","Cer_AP(t16:1/29:3)+HCO2",0,0,0,0,0,0,"10.5101439393939","10.8101439393939","492","","Cer_AP(t16:1/29:3)+HCO2",0,0,0,0,0,0,"10.5101439393939","10.8101439393939","492","","Cer_AP(t16:1/29:3)+HCO2",0,0,0,0,0,0,"10.5101439393939","10.8101439393939","492","","Cer_AP(t16:1/29:3)+HCO2","762.62535","716.61985","502.42605","447.38495","401.37945","195.17485","10.5101439393939","10.8101439393939","492"
"","Cer_AP(t16:1/29:3)+HCO2",0,0,0,0,0,0,"10.9706818181818","11.2706818181818","1958","","Cer_AP(t16:1/29:3)+HCO2",0,0,0,0,0,0,"10.9706818181818","11.2706818181818","1958","","Cer_AP(t16:1/29:3)+HCO2",0,0,0,0,0,0,"10.9706818181818","11.2706818181818","1958","","Cer_AP(t16:1/29:3)+HCO2",0,0,0,0,0,0,"10.9706818181818","11.2706818181818","1958","","Cer_AP(t16:1/29:3)+HCO2",0,0,0,0,0,0,"10.9706818181818","11.2706818181818","1958","","Cer_AP(t16:1/29:3)+HCO2","762.62535","716.61985","502.42605","447.38495","401.37945","195.17485","10.9706818181818","11.2706818181818","1958"
"","Cer_AP(t16:1/29:4)+HCO2",0,0,0,0,0,0,"10.3406909090909","10.6406909090909","199","","Cer_AP(t16:1/29:4)+HCO2",0,0,0,0,0,0,"10.3406909090909","10.6406909090909","199","","Cer_AP(t16:1/29:4)+HCO2",0,0,0,0,0,0,"10.3406909090909","10.6406909090909","199","","Cer_AP(t16:1/29:4)+HCO2",0,0,0,0,0,0,"10.3406909090909","10.6406909090909","199","","Cer_AP(t16:1/29:4)+HCO2",0,0,0,0,0,0,"10.3406909090909","10.6406909090909","199","","Cer_AP(t16:1/29:4)+HCO2","760.60965","714.60415","500.41045","445.36925","399.36385","195.17485","10.3406909090909","10.6406909090909","199"
"","Cer_AP(t16:1/29:4)+HCO2",0,0,0,0,0,0,"10.1971636363636","10.4971636363636","2685","","Cer_AP(t16:1/29:4)+HCO2",0,0,0,0,0,0,"10.1971636363636","10.4971636363636","2685","","Cer_AP(t16:1/29:4)+HCO2",0,0,0,0,0,0,"10.1971636363636","10.4971636363636","2685","","Cer_AP(t16:1/29:4)+HCO2",0,0,0,0,0,0,"10.1971636363636","10.4971636363636","2685","","Cer_AP(t16:1/29:4)+HCO2",0,0,0,0,0,0,"10.1971636363636","10.4971636363636","2685","","Cer_AP(t16:1/29:4)+HCO2","760.60965","714.60415","500.41045","445.36925","399.36385","195.17485","10.1971636363636","10.4971636363636","2685"
"","Cer_AP(t16:1/30:2)+HCO2",0,0,0,0,0,0,"11.6581515151515","11.9581515151515","2922","","Cer_AP(t16:1/30:2)+HCO2",0,0,0,0,0,0,"11.6581515151515","11.9581515151515","2922","","Cer_AP(t16:1/30:2)+HCO2",0,0,0,0,0,0,"11.6581515151515","11.9581515151515","2922","","Cer_AP(t16:1/30:2)+HCO2",0,0,0,0,0,0,"11.6581515151515","11.9581515151515","2922","","Cer_AP(t16:1/30:2)+HCO2",0,0,0,0,0,0,"11.6581515151515","11.9581515151515","2922","","Cer_AP(t16:1/30:2)+HCO2","778.65665","732.65115","518.45735","463.41625","417.41075","195.17485","11.6581515151515","11.9581515151515","2922"
"","Cer_AP(t16:1/30:2)+HCO2",0,0,0,0,0,0,"11.8050363636364","12.1050363636364","2984","","Cer_AP(t16:1/30:2)+HCO2",0,0,0,0,0,0,"11.8050363636364","12.1050363636364","2984","","Cer_AP(t16:1/30:2)+HCO2",0,0,0,0,0,0,"11.8050363636364","12.1050363636364","2984","","Cer_AP(t16:1/30:2)+HCO2",0,0,0,0,0,0,"11.8050363636364","12.1050363636364","2984","","Cer_AP(t16:1/30:2)+HCO2",0,0,0,0,0,0,"11.8050363636364","12.1050363636364","2984","","Cer_AP(t16:1/30:2)+HCO2","778.65665","732.65115","518.45735","463.41625","417.41075","195.17485","11.8050363636364","12.1050363636364","2984"
"","Cer_AP(t16:1/30:3)+HCO2",0,0,0,0,0,0,"11.3751787878788","11.6751787878788","222","","Cer_AP(t16:1/30:3)+HCO2",0,0,0,0,0,0,"11.3751787878788","11.6751787878788","222","","Cer_AP(t16:1/30:3)+HCO2",0,0,0,0,0,0,"11.3751787878788","11.6751787878788","222","","Cer_AP(t16:1/30:3)+HCO2",0,0,0,0,0,0,"11.3751787878788","11.6751787878788","222","","Cer_AP(t16:1/30:3)+HCO2",0,0,0,0,0,0,"11.3751787878788","11.6751787878788","222","","Cer_AP(t16:1/30:3)+HCO2","776.64095","730.63545","516.44175","461.40055","415.39505","195.17485","11.3751787878788","11.6751787878788","222"
"","Cer_AP(t16:1/30:3)+HCO2",0,0,0,0,0,0,"11.5348393939394","11.8348393939394","2693","","Cer_AP(t16:1/30:3)+HCO2",0,0,0,0,0,0,"11.5348393939394","11.8348393939394","2693","","Cer_AP(t16:1/30:3)+HCO2",0,0,0,0,0,0,"11.5348393939394","11.8348393939394","2693","","Cer_AP(t16:1/30:3)+HCO2",0,0,0,0,0,0,"11.5348393939394","11.8348393939394","2693","","Cer_AP(t16:1/30:3)+HCO2",0,0,0,0,0,0,"11.5348393939394","11.8348393939394","2693","","Cer_AP(t16:1/30:3)+HCO2","776.64095","730.63545","516.44175","461.40055","415.39505","195.17485","11.5348393939394","11.8348393939394","2693"
"","Cer_AP(t16:1/30:4)+HCO2",0,0,0,0,0,0,"10.4545833333333","10.7545833333333","731","","Cer_AP(t16:1/30:4)+HCO2",0,0,0,0,0,0,"10.4545833333333","10.7545833333333","731","","Cer_AP(t16:1/30:4)+HCO2",0,0,0,0,0,0,"10.4545833333333","10.7545833333333","731","","Cer_AP(t16:1/30:4)+HCO2",0,0,0,0,0,0,"10.4545833333333","10.7545833333333","731","","Cer_AP(t16:1/30:4)+HCO2",0,0,0,0,0,0,"10.4545833333333","10.7545833333333","731","","Cer_AP(t16:1/30:4)+HCO2","774.62535","728.61985","514.42605","459.38495","413.37945","195.17485","10.4545833333333","10.7545833333333","731"
"","Cer_AP(t16:1/30:4)+HCO2",0,0,0,0,0,0,"10.6131439393939","10.9131439393939","2865","","Cer_AP(t16:1/30:4)+HCO2",0,0,0,0,0,0,"10.6131439393939","10.9131439393939","2865","","Cer_AP(t16:1/30:4)+HCO2",0,0,0,0,0,0,"10.6131439393939","10.9131439393939","2865","","Cer_AP(t16:1/30:4)+HCO2",0,0,0,0,0,0,"10.6131439393939","10.9131439393939","2865","","Cer_AP(t16:1/30:4)+HCO2",0,0,0,0,0,0,"10.6131439393939","10.9131439393939","2865","","Cer_AP(t16:1/30:4)+HCO2","774.62535","728.61985","514.42605","459.38495","413.37945","195.17485","10.6131439393939","10.9131439393939","2865"
"","Cer_AP(t16:1/30:4)+HCO2",0,0,0,0,0,0,"10.7806181818182","11.0806181818182","2915","","Cer_AP(t16:1/30:4)+HCO2",0,0,0,0,0,0,"10.7806181818182","11.0806181818182","2915","","Cer_AP(t16:1/30:4)+HCO2",0,0,0,0,0,0,"10.7806181818182","11.0806181818182","2915","","Cer_AP(t16:1/30:4)+HCO2",0,0,0,0,0,0,"10.7806181818182","11.0806181818182","2915","","Cer_AP(t16:1/30:4)+HCO2",0,0,0,0,0,0,"10.7806181818182","11.0806181818182","2915","","Cer_AP(t16:1/30:4)+HCO2","774.62535","728.61985","514.42605","459.38495","413.37945","195.17485","10.7806181818182","11.0806181818182","2915"
"","Cer_AP(t16:1/31:3)+HCO2",0,0,0,0,0,0,"11.9250136363636","12.2250136363636","586","","Cer_AP(t16:1/31:3)+HCO2",0,0,0,0,0,0,"11.9250136363636","12.2250136363636","586","","Cer_AP(t16:1/31:3)+HCO2",0,0,0,0,0,0,"11.9250136363636","12.2250136363636","586","","Cer_AP(t16:1/31:3)+HCO2",0,0,0,0,0,0,"11.9250136363636","12.2250136363636","586","","Cer_AP(t16:1/31:3)+HCO2",0,0,0,0,0,0,"11.9250136363636","12.2250136363636","586","","Cer_AP(t16:1/31:3)+HCO2","790.65665","744.65115","530.45735","475.41625","429.41075","195.17485","11.9250136363636","12.2250136363636","586"
"","Cer_AP(t16:1/31:3)+HCO2",0,0,0,0,0,0,"11.7702621212121","12.0702621212121","3066","","Cer_AP(t16:1/31:3)+HCO2",0,0,0,0,0,0,"11.7702621212121","12.0702621212121","3066","","Cer_AP(t16:1/31:3)+HCO2",0,0,0,0,0,0,"11.7702621212121","12.0702621212121","3066","","Cer_AP(t16:1/31:3)+HCO2",0,0,0,0,0,0,"11.7702621212121","12.0702621212121","3066","","Cer_AP(t16:1/31:3)+HCO2",0,0,0,0,0,0,"11.7702621212121","12.0702621212121","3066","","Cer_AP(t16:1/31:3)+HCO2","790.65665","744.65115","530.45735","475.41625","429.41075","195.17485","11.7702621212121","12.0702621212121","3066"
"","Cer_AP(t16:1/31:4)+HCO2",0,0,0,0,0,0,"11.0492560606061","11.3492560606061","1223","","Cer_AP(t16:1/31:4)+HCO2",0,0,0,0,0,0,"11.0492560606061","11.3492560606061","1223","","Cer_AP(t16:1/31:4)+HCO2",0,0,0,0,0,0,"11.0492560606061","11.3492560606061","1223","","Cer_AP(t16:1/31:4)+HCO2",0,0,0,0,0,0,"11.0492560606061","11.3492560606061","1223","","Cer_AP(t16:1/31:4)+HCO2",0,0,0,0,0,0,"11.0492560606061","11.3492560606061","1223","","Cer_AP(t16:1/31:4)+HCO2","788.64095","742.63545","528.44175","473.40055","427.39505","195.17485","11.0492560606061","11.3492560606061","1223"
"","Cer_AP(t16:1/31:4)+HCO2",0,0,0,0,0,0,"11.2153303030303","11.5153303030303","3389","","Cer_AP(t16:1/31:4)+HCO2",0,0,0,0,0,0,"11.2153303030303","11.5153303030303","3389","","Cer_AP(t16:1/31:4)+HCO2",0,0,0,0,0,0,"11.2153303030303","11.5153303030303","3389","","Cer_AP(t16:1/31:4)+HCO2",0,0,0,0,0,0,"11.2153303030303","11.5153303030303","3389","","Cer_AP(t16:1/31:4)+HCO2",0,0,0,0,0,0,"11.2153303030303","11.5153303030303","3389","","Cer_AP(t16:1/31:4)+HCO2","788.64095","742.63545","528.44175","473.40055","427.39505","195.17485","11.2153303030303","11.5153303030303","3389"
"","Cer_AP(t17:1/18:3)+HCO2",0,0,0,0,0,0,"5.76597878787879","6.06597878787879","703","","Cer_AP(t17:1/18:3)+HCO2",0,0,0,0,0,0,"5.76597878787879","6.06597878787879","703","","Cer_AP(t17:1/18:3)+HCO2",0,0,0,0,0,0,"5.76597878787879","6.06597878787879","703","","Cer_AP(t17:1/18:3)+HCO2",0,0,0,0,0,0,"5.76597878787879","6.06597878787879","703","","Cer_AP(t17:1/18:3)+HCO2",0,0,0,0,0,0,"5.76597878787879","6.06597878787879","703","","Cer_AP(t17:1/18:3)+HCO2","622.46885","576.46335","348.25385","293.21275","247.20725","209.19055","5.76597878787879","6.06597878787879","703"
"","Cer_AP(t17:1/20:4)+HCO2",0,0,0,0,0,0,"5.9145196969697","6.2145196969697","1420","","Cer_AP(t17:1/20:4)+HCO2",0,0,0,0,0,0,"5.9145196969697","6.2145196969697","1420","","Cer_AP(t17:1/20:4)+HCO2",0,0,0,0,0,0,"5.9145196969697","6.2145196969697","1420","","Cer_AP(t17:1/20:4)+HCO2",0,0,0,0,0,0,"5.9145196969697","6.2145196969697","1420","","Cer_AP(t17:1/20:4)+HCO2",0,0,0,0,0,0,"5.9145196969697","6.2145196969697","1420","","Cer_AP(t17:1/20:4)+HCO2","648.48445","602.47905","374.26955","319.22845","273.22295","209.19055","5.9145196969697","6.2145196969697","1420"
"","Cer_AP(t17:1/24:2)+HCO2",0,0,0,0,0,0,"9.63075303030303","9.93075303030303","2513","","Cer_AP(t17:1/24:2)+HCO2",0,0,0,0,0,0,"9.63075303030303","9.93075303030303","2513","","Cer_AP(t17:1/24:2)+HCO2",0,0,0,0,0,0,"9.63075303030303","9.93075303030303","2513","","Cer_AP(t17:1/24:2)+HCO2",0,0,0,0,0,0,"9.63075303030303","9.93075303030303","2513","","Cer_AP(t17:1/24:2)+HCO2",0,0,0,0,0,0,"9.63075303030303","9.93075303030303","2513","","Cer_AP(t17:1/24:2)+HCO2","708.57835","662.57285","434.36345","379.32235","333.31685","209.19055","9.63075303030303","9.93075303030303","2513"
"","Cer_AP(t17:1/24:3)+HCO2",0,0,0,0,0,0,"9.27028333333333","9.57028333333333","359","","Cer_AP(t17:1/24:3)+HCO2",0,0,0,0,0,0,"9.27028333333333","9.57028333333333","359","","Cer_AP(t17:1/24:3)+HCO2",0,0,0,0,0,0,"9.27028333333333","9.57028333333333","359","","Cer_AP(t17:1/24:3)+HCO2",0,0,0,0,0,0,"9.27028333333333","9.57028333333333","359","","Cer_AP(t17:1/24:3)+HCO2",0,0,0,0,0,0,"9.27028333333333","9.57028333333333","359","","Cer_AP(t17:1/24:3)+HCO2","706.56275","660.55725","432.34775","377.30665","331.30115","209.19055","9.27028333333333","9.57028333333333","359"
"","Cer_AP(t17:1/25:3)+HCO2",0,0,0,0,0,0,"9.7723","10.0723","607","","Cer_AP(t17:1/25:3)+HCO2",0,0,0,0,0,0,"9.7723","10.0723","607","","Cer_AP(t17:1/25:3)+HCO2",0,0,0,0,0,0,"9.7723","10.0723","607","","Cer_AP(t17:1/25:3)+HCO2",0,0,0,0,0,0,"9.7723","10.0723","607","","Cer_AP(t17:1/25:3)+HCO2",0,0,0,0,0,0,"9.7723","10.0723","607","","Cer_AP(t17:1/25:3)+HCO2","720.57835","674.57285","446.36345","391.32235","345.31685","209.19055","9.7723","10.0723","607"
"","Cer_AP(t17:1/26:2)+HCO2",0,0,0,0,0,0,"10.5703878787879","10.8703878787879","306","","Cer_AP(t17:1/26:2)+HCO2",0,0,0,0,0,0,"10.5703878787879","10.8703878787879","306","","Cer_AP(t17:1/26:2)+HCO2",0,0,0,0,0,0,"10.5703878787879","10.8703878787879","306","","Cer_AP(t17:1/26:2)+HCO2",0,0,0,0,0,0,"10.5703878787879","10.8703878787879","306","","Cer_AP(t17:1/26:2)+HCO2",0,0,0,0,0,0,"10.5703878787879","10.8703878787879","306","","Cer_AP(t17:1/26:2)+HCO2","736.60965","690.60415","462.39475","407.35365","361.34815","209.19055","10.5703878787879","10.8703878787879","306"
"","Cer_AP(t17:1/26:3)+HCO2",0,0,0,0,0,0,"10.2551090909091","10.5551090909091","171","","Cer_AP(t17:1/26:3)+HCO2",0,0,0,0,0,0,"10.2551090909091","10.5551090909091","171","","Cer_AP(t17:1/26:3)+HCO2",0,0,0,0,0,0,"10.2551090909091","10.5551090909091","171","","Cer_AP(t17:1/26:3)+HCO2",0,0,0,0,0,0,"10.2551090909091","10.5551090909091","171","","Cer_AP(t17:1/26:3)+HCO2",0,0,0,0,0,0,"10.2551090909091","10.5551090909091","171","","Cer_AP(t17:1/26:3)+HCO2","734.59405","688.58855","460.37905","405.33795","359.33245","209.19055","10.2551090909091","10.5551090909091","171"
"","Cer_AP(t17:1/26:3)+HCO2",0,0,0,0,0,0,"10.0804848484848","10.3804848484848","4126","","Cer_AP(t17:1/26:3)+HCO2",0,0,0,0,0,0,"10.0804848484848","10.3804848484848","4126","","Cer_AP(t17:1/26:3)+HCO2",0,0,0,0,0,0,"10.0804848484848","10.3804848484848","4126","","Cer_AP(t17:1/26:3)+HCO2",0,0,0,0,0,0,"10.0804848484848","10.3804848484848","4126","","Cer_AP(t17:1/26:3)+HCO2",0,0,0,0,0,0,"10.0804848484848","10.3804848484848","4126","","Cer_AP(t17:1/26:3)+HCO2","734.59405","688.58855","460.37905","405.33795","359.33245","209.19055","10.0804848484848","10.3804848484848","4126"
"","Cer_AP(t17:1/26:4)+HCO2",0,0,0,0,0,0,"9.36986666666667","9.66986666666667","466","","Cer_AP(t17:1/26:4)+HCO2",0,0,0,0,0,0,"9.36986666666667","9.66986666666667","466","","Cer_AP(t17:1/26:4)+HCO2",0,0,0,0,0,0,"9.36986666666667","9.66986666666667","466","","Cer_AP(t17:1/26:4)+HCO2",0,0,0,0,0,0,"9.36986666666667","9.66986666666667","466","","Cer_AP(t17:1/26:4)+HCO2",0,0,0,0,0,0,"9.36986666666667","9.66986666666667","466","","Cer_AP(t17:1/26:4)+HCO2","732.57835","686.57285","458.36345","403.32235","357.31685","209.19055","9.36986666666667","9.66986666666667","466"
"","Cer_AP(t17:1/26:4)+HCO2",0,0,0,0,0,0,"9.21552272727273","9.51552272727273","752","","Cer_AP(t17:1/26:4)+HCO2",0,0,0,0,0,0,"9.21552272727273","9.51552272727273","752","","Cer_AP(t17:1/26:4)+HCO2",0,0,0,0,0,0,"9.21552272727273","9.51552272727273","752","","Cer_AP(t17:1/26:4)+HCO2",0,0,0,0,0,0,"9.21552272727273","9.51552272727273","752","","Cer_AP(t17:1/26:4)+HCO2",0,0,0,0,0,0,"9.21552272727273","9.51552272727273","752","","Cer_AP(t17:1/26:4)+HCO2","732.57835","686.57285","458.36345","403.32235","357.31685","209.19055","9.21552272727273","9.51552272727273","752"
"","Cer_AP(t17:1/27:2)+HCO2",0,0,0,0,0,0,"11.0025560606061","11.3025560606061","394","","Cer_AP(t17:1/27:2)+HCO2",0,0,0,0,0,0,"11.0025560606061","11.3025560606061","394","","Cer_AP(t17:1/27:2)+HCO2",0,0,0,0,0,0,"11.0025560606061","11.3025560606061","394","","Cer_AP(t17:1/27:2)+HCO2",0,0,0,0,0,0,"11.0025560606061","11.3025560606061","394","","Cer_AP(t17:1/27:2)+HCO2",0,0,0,0,0,0,"11.0025560606061","11.3025560606061","394","","Cer_AP(t17:1/27:2)+HCO2","750.62535","704.61985","476.41045","421.36925","375.36385","209.19055","11.0025560606061","11.3025560606061","394"
